Z,LR20,LR40,LR60,LR80,LR100,LR120
4605,2.10E-07,2.14E-07,2.18E-07,2.22E-07,2.25E-07,2.29E-07
4612.5,2.09E-07,2.14E-07,2.18E-07,2.22E-07,2.26E-07,2.30E-07
4620,2.09E-07,2.14E-07,2.19E-07,2.23E-07,2.28E-07,2.32E-07
4627.5,2.10E-07,2.15E-07,2.20E-07,2.25E-07,2.30E-07,2.34E-07
4635,2.11E-07,2.16E-07,2.21E-07,2.26E-07,2.32E-07,2.37E-07
4642.5,2.11E-07,2.17E-07,2.23E-07,2.28E-07,2.34E-07,2.39E-07
4650,2.12E-07,2.18E-07,2.24E-07,2.29E-07,2.35E-07,2.41E-07
4657.5,2.11E-07,2.18E-07,2.24E-07,2.30E-07,2.37E-07,2.43E-07
4665,2.12E-07,2.18E-07,2.25E-07,2.32E-07,2.38E-07,2.45E-07
4672.5,2.12E-07,2.19E-07,2.26E-07,2.33E-07,2.40E-07,2.47E-07
4680,2.13E-07,2.20E-07,2.28E-07,2.35E-07,2.42E-07,2.49E-07
4687.5,2.14E-07,2.21E-07,2.29E-07,2.37E-07,2.44E-07,2.52E-07
4695,2.14E-07,2.22E-07,2.30E-07,2.38E-07,2.46E-07,2.54E-07
4702.5,2.13E-07,2.22E-07,2.30E-07,2.38E-07,2.47E-07,2.55E-07
4710,2.11E-07,2.20E-07,2.28E-07,2.37E-07,2.46E-07,2.55E-07
4717.5,2.08E-07,2.17E-07,2.26E-07,2.35E-07,2.44E-07,2.54E-07
4725,2.05E-07,2.15E-07,2.24E-07,2.33E-07,2.43E-07,2.52E-07
4732.5,2.03E-07,2.12E-07,2.22E-07,2.32E-07,2.42E-07,2.52E-07
4740,2.01E-07,2.11E-07,2.21E-07,2.31E-07,2.41E-07,2.51E-07
4747.5,1.99E-07,2.09E-07,2.19E-07,2.30E-07,2.41E-07,2.51E-07
4755,1.98E-07,2.08E-07,2.19E-07,2.30E-07,2.41E-07,2.52E-07
4762.5,1.97E-07,2.08E-07,2.19E-07,2.31E-07,2.42E-07,2.54E-07
4770,1.99E-07,2.10E-07,2.22E-07,2.33E-07,2.45E-07,2.57E-07
4777.5,2.03E-07,2.14E-07,2.26E-07,2.38E-07,2.50E-07,2.62E-07
4785,2.07E-07,2.19E-07,2.31E-07,2.44E-07,2.56E-07,2.69E-07
4792.5,2.11E-07,2.24E-07,2.36E-07,2.49E-07,2.62E-07,2.75E-07
4800,2.15E-07,2.28E-07,2.41E-07,2.54E-07,2.67E-07,2.81E-07
4807.5,2.18E-07,2.31E-07,2.45E-07,2.58E-07,2.72E-07,2.87E-07
4815,2.21E-07,2.35E-07,2.48E-07,2.62E-07,2.77E-07,2.91E-07
4822.5,2.24E-07,2.38E-07,2.52E-07,2.66E-07,2.81E-07,2.96E-07
4830,2.26E-07,2.40E-07,2.54E-07,2.69E-07,2.84E-07,3.00E-07
4837.5,2.27E-07,2.41E-07,2.56E-07,2.72E-07,2.88E-07,3.04E-07
4845,2.28E-07,2.42E-07,2.58E-07,2.73E-07,2.90E-07,3.07E-07
4852.5,2.26E-07,2.42E-07,2.57E-07,2.74E-07,2.90E-07,3.08E-07
4860,2.24E-07,2.40E-07,2.56E-07,2.73E-07,2.90E-07,3.08E-07
4867.5,2.22E-07,2.38E-07,2.54E-07,2.71E-07,2.89E-07,3.08E-07
4875,2.19E-07,2.35E-07,2.52E-07,2.70E-07,2.88E-07,3.07E-07
4882.5,2.17E-07,2.33E-07,2.51E-07,2.69E-07,2.87E-07,3.07E-07
4890,2.14E-07,2.31E-07,2.48E-07,2.67E-07,2.86E-07,3.06E-07
4897.5,2.10E-07,2.27E-07,2.45E-07,2.64E-07,2.84E-07,3.05E-07
4905,2.08E-07,2.25E-07,2.44E-07,2.63E-07,2.83E-07,3.05E-07
4912.5,2.05E-07,2.23E-07,2.42E-07,2.61E-07,2.82E-07,3.04E-07
4920,1.99E-07,2.18E-07,2.37E-07,2.57E-07,2.78E-07,3.00E-07
4927.5,1.94E-07,2.12E-07,2.32E-07,2.52E-07,2.74E-07,2.97E-07
4935,1.88E-07,2.07E-07,2.27E-07,2.48E-07,2.70E-07,2.93E-07
4942.5,1.84E-07,2.03E-07,2.23E-07,2.45E-07,2.67E-07,2.91E-07
4950,1.79E-07,1.99E-07,2.19E-07,2.41E-07,2.64E-07,2.89E-07
4957.5,1.75E-07,1.95E-07,2.15E-07,2.38E-07,2.61E-07,2.86E-07
4965,1.72E-07,1.92E-07,2.13E-07,2.36E-07,2.60E-07,2.85E-07
4972.5,1.70E-07,1.90E-07,2.12E-07,2.34E-07,2.59E-07,2.85E-07
4980,1.67E-07,1.87E-07,2.09E-07,2.33E-07,2.58E-07,2.84E-07
4987.5,1.65E-07,1.86E-07,2.08E-07,2.31E-07,2.57E-07,2.84E-07
4995,1.64E-07,1.85E-07,2.07E-07,2.31E-07,2.57E-07,2.85E-07
5002.5,1.63E-07,1.84E-07,2.07E-07,2.32E-07,2.58E-07,2.86E-07
5010,1.62E-07,1.84E-07,2.07E-07,2.32E-07,2.59E-07,2.88E-07
5017.5,1.63E-07,1.85E-07,2.08E-07,2.34E-07,2.61E-07,2.90E-07
5025,1.64E-07,1.87E-07,2.10E-07,2.36E-07,2.64E-07,2.94E-07
5032.5,1.66E-07,1.89E-07,2.13E-07,2.39E-07,2.67E-07,2.98E-07
5040,1.67E-07,1.90E-07,2.14E-07,2.41E-07,2.70E-07,3.01E-07
