Z,LR20,LR40,LR60,LR80,LR100,LR120
2332.5,6.36E-07,1.16E-06,5.68E-07,5.39E-07,5.12E-07,4.88E-07
2340,6.26E-07,1.14E-06,5.59E-07,5.30E-07,5.04E-07,4.81E-07
2347.5,6.16E-07,1.12E-06,5.50E-07,5.22E-07,4.96E-07,4.73E-07
2355,6.07E-07,1.10E-06,5.41E-07,5.13E-07,4.88E-07,4.65E-07
2362.5,5.97E-07,1.09E-06,5.33E-07,5.05E-07,4.80E-07,4.57E-07
2370,5.88E-07,1.07E-06,5.24E-07,4.97E-07,4.72E-07,4.50E-07
2377.5,5.78E-07,1.06E-06,5.15E-07,4.89E-07,4.64E-07,4.42E-07
2385,5.68E-07,1.04E-06,5.07E-07,4.80E-07,4.56E-07,4.34E-07
2392.5,5.59E-07,1.02E-06,4.98E-07,4.72E-07,4.48E-07,4.26E-07
2400,5.50E-07,1.01E-06,4.90E-07,4.64E-07,4.40E-07,4.19E-07
2407.5,5.40E-07,9.92E-07,4.81E-07,4.55E-07,4.32E-07,4.11E-07
2415,5.30E-07,9.77E-07,4.72E-07,4.47E-07,4.24E-07,4.03E-07
2422.5,5.21E-07,9.62E-07,4.63E-07,4.38E-07,4.16E-07,3.95E-07
2430,5.11E-07,9.47E-07,4.54E-07,4.30E-07,4.08E-07,3.87E-07
2437.5,5.01E-07,9.33E-07,4.45E-07,4.21E-07,3.99E-07,3.79E-07
2445,4.92E-07,9.18E-07,4.37E-07,4.13E-07,3.91E-07,3.71E-07
2452.5,4.82E-07,9.04E-07,4.28E-07,4.04E-07,3.83E-07,3.63E-07
2460,4.73E-07,8.90E-07,4.19E-07,3.96E-07,3.75E-07,3.55E-07
2467.5,4.63E-07,8.78E-07,4.10E-07,3.87E-07,3.66E-07,3.47E-07
2475,4.53E-07,8.65E-07,4.01E-07,3.78E-07,3.58E-07,3.39E-07
2482.5,4.44E-07,8.54E-07,3.92E-07,3.70E-07,3.49E-07,3.31E-07
2490,4.35E-07,8.44E-07,3.84E-07,3.62E-07,3.41E-07,3.23E-07
2497.5,4.25E-07,8.33E-07,3.75E-07,3.53E-07,3.33E-07,3.15E-07
2505,4.16E-07,8.24E-07,3.67E-07,3.45E-07,3.25E-07,3.07E-07
2512.5,4.07E-07,8.14E-07,3.58E-07,3.37E-07,3.18E-07,3.00E-07
2520,3.99E-07,8.05E-07,3.51E-07,3.30E-07,3.11E-07,2.93E-07
2527.5,3.92E-07,7.98E-07,3.44E-07,3.23E-07,3.04E-07,2.87E-07
2535,3.84E-07,7.91E-07,3.37E-07,3.16E-07,2.97E-07,2.80E-07
2542.5,3.77E-07,7.86E-07,3.30E-07,3.10E-07,2.91E-07,2.74E-07
2550,3.71E-07,7.82E-07,3.24E-07,3.04E-07,2.86E-07,2.69E-07
2557.5,3.65E-07,7.76E-07,3.19E-07,2.99E-07,2.81E-07,2.64E-07
2565,3.59E-07,7.70E-07,3.14E-07,2.94E-07,2.76E-07,2.59E-07
2572.5,3.54E-07,7.64E-07,3.09E-07,2.89E-07,2.71E-07,2.55E-07
2580,3.49E-07,7.56E-07,3.05E-07,2.85E-07,2.68E-07,2.51E-07
2587.5,3.45E-07,7.50E-07,3.01E-07,2.81E-07,2.64E-07,2.47E-07
2595,3.40E-07,7.45E-07,2.97E-07,2.77E-07,2.60E-07,2.44E-07
2602.5,3.36E-07,7.39E-07,2.93E-07,2.74E-07,2.57E-07,2.41E-07
2610,3.33E-07,7.34E-07,2.90E-07,2.71E-07,2.54E-07,2.38E-07
2617.5,3.29E-07,7.28E-07,2.87E-07,2.68E-07,2.51E-07,2.35E-07
2625,3.26E-07,7.23E-07,2.84E-07,2.65E-07,2.48E-07,2.33E-07
2632.5,3.23E-07,7.21E-07,2.81E-07,2.63E-07,2.46E-07,2.31E-07
2640,3.21E-07,7.20E-07,2.79E-07,2.61E-07,2.44E-07,2.29E-07
2647.5,3.18E-07,7.20E-07,2.77E-07,2.59E-07,2.43E-07,2.27E-07
2655,3.16E-07,7.22E-07,2.75E-07,2.57E-07,2.41E-07,2.26E-07
2662.5,3.15E-07,7.23E-07,2.74E-07,2.56E-07,2.40E-07,2.25E-07
2670,3.13E-07,7.23E-07,2.73E-07,2.55E-07,2.38E-07,2.23E-07
2677.5,3.11E-07,7.23E-07,2.71E-07,2.53E-07,2.37E-07,2.22E-07
2685,3.09E-07,7.25E-07,2.69E-07,2.52E-07,2.36E-07,2.21E-07
2692.5,3.07E-07,7.26E-07,2.68E-07,2.50E-07,2.34E-07,2.20E-07
2700,3.06E-07,7.25E-07,2.67E-07,2.49E-07,2.33E-07,2.19E-07
2707.5,3.04E-07,7.23E-07,2.65E-07,2.48E-07,2.32E-07,2.17E-07
2715,3.02E-07,7.21E-07,2.63E-07,2.46E-07,2.31E-07,2.16E-07
2722.5,3.00E-07,7.19E-07,2.62E-07,2.45E-07,2.30E-07,2.15E-07
2730,2.99E-07,7.16E-07,2.61E-07,2.44E-07,2.29E-07,2.15E-07
2737.5,2.98E-07,7.15E-07,2.60E-07,2.44E-07,2.28E-07,2.14E-07
2745,2.97E-07,7.14E-07,2.60E-07,2.43E-07,2.28E-07,2.13E-07
2752.5,2.97E-07,7.14E-07,2.60E-07,2.43E-07,2.28E-07,2.14E-07
2760,2.96E-07,7.12E-07,2.60E-07,2.43E-07,2.28E-07,2.14E-07
2767.5,2.96E-07,7.10E-07,2.60E-07,2.43E-07,2.28E-07,2.14E-07
2775,2.97E-07,7.07E-07,2.60E-07,2.44E-07,2.29E-07,2.15E-07
2782.5,2.97E-07,7.03E-07,2.61E-07,2.45E-07,2.30E-07,2.16E-07
2790,2.98E-07,7.01E-07,2.62E-07,2.46E-07,2.31E-07,2.17E-07
2797.5,2.98E-07,6.98E-07,2.62E-07,2.46E-07,2.32E-07,2.18E-07
2805,2.99E-07,6.97E-07,2.63E-07,2.48E-07,2.33E-07,2.19E-07
2812.5,3.00E-07,6.94E-07,2.65E-07,2.49E-07,2.34E-07,2.21E-07
2820,3.01E-07,6.91E-07,2.66E-07,2.50E-07,2.36E-07,2.22E-07
2827.5,3.01E-07,6.90E-07,2.67E-07,2.51E-07,2.36E-07,2.23E-07
2835,3.02E-07,6.89E-07,2.67E-07,2.52E-07,2.37E-07,2.24E-07
2842.5,3.02E-07,6.88E-07,2.68E-07,2.53E-07,2.38E-07,2.25E-07
2850,3.03E-07,6.86E-07,2.69E-07,2.53E-07,2.39E-07,2.26E-07
2857.5,3.03E-07,6.88E-07,2.69E-07,2.54E-07,2.40E-07,2.27E-07
2865,3.03E-07,6.87E-07,2.70E-07,2.55E-07,2.41E-07,2.27E-07
2872.5,3.04E-07,6.86E-07,2.70E-07,2.55E-07,2.41E-07,2.28E-07
2880,3.04E-07,6.84E-07,2.70E-07,2.55E-07,2.41E-07,2.28E-07
2887.5,3.03E-07,6.82E-07,2.70E-07,2.55E-07,2.41E-07,2.28E-07
2895,3.03E-07,6.81E-07,2.70E-07,2.55E-07,2.42E-07,2.29E-07
2902.5,3.03E-07,6.77E-07,2.70E-07,2.56E-07,2.42E-07,2.29E-07
2910,3.03E-07,6.75E-07,2.70E-07,2.56E-07,2.42E-07,2.30E-07
2917.5,3.02E-07,6.73E-07,2.70E-07,2.56E-07,2.42E-07,2.30E-07
2925,3.01E-07,6.71E-07,2.69E-07,2.55E-07,2.42E-07,2.29E-07
2932.5,3.00E-07,6.66E-07,2.69E-07,2.55E-07,2.41E-07,2.29E-07
2940,2.99E-07,6.62E-07,2.68E-07,2.54E-07,2.41E-07,2.28E-07
2947.5,2.99E-07,6.57E-07,2.68E-07,2.54E-07,2.41E-07,2.28E-07
2955,2.98E-07,6.54E-07,2.67E-07,2.53E-07,2.40E-07,2.28E-07
2962.5,2.97E-07,6.52E-07,2.67E-07,2.53E-07,2.40E-07,2.28E-07
2970,2.97E-07,6.52E-07,2.66E-07,2.53E-07,2.40E-07,2.28E-07
2977.5,2.96E-07,6.54E-07,2.66E-07,2.52E-07,2.39E-07,2.27E-07
2985,2.95E-07,6.52E-07,2.65E-07,2.52E-07,2.39E-07,2.27E-07
2992.5,2.94E-07,6.49E-07,2.65E-07,2.51E-07,2.39E-07,2.27E-07
3000,2.93E-07,6.46E-07,2.64E-07,2.51E-07,2.38E-07,2.27E-07
3007.5,2.92E-07,6.43E-07,2.64E-07,2.50E-07,2.38E-07,2.26E-07
3015,2.91E-07,6.39E-07,2.63E-07,2.50E-07,2.37E-07,2.26E-07
3022.5,2.90E-07,6.35E-07,2.62E-07,2.49E-07,2.37E-07,2.25E-07
3030,2.89E-07,6.31E-07,2.61E-07,2.48E-07,2.36E-07,2.24E-07
3037.5,2.87E-07,6.25E-07,2.60E-07,2.47E-07,2.35E-07,2.24E-07
3045,2.86E-07,6.17E-07,2.59E-07,2.46E-07,2.34E-07,2.23E-07
3052.5,2.85E-07,6.07E-07,2.58E-07,2.45E-07,2.33E-07,2.22E-07
3060,2.84E-07,5.99E-07,2.57E-07,2.44E-07,2.33E-07,2.22E-07
3067.5,2.83E-07,5.95E-07,2.56E-07,2.44E-07,2.32E-07,2.21E-07
3075,2.82E-07,5.88E-07,2.55E-07,2.43E-07,2.32E-07,2.21E-07
3082.5,2.81E-07,5.81E-07,2.55E-07,2.43E-07,2.31E-07,2.20E-07
3090,2.81E-07,5.76E-07,2.54E-07,2.43E-07,2.31E-07,2.21E-07
3097.5,2.80E-07,5.72E-07,2.54E-07,2.42E-07,2.31E-07,2.21E-07
3105,2.80E-07,5.67E-07,2.54E-07,2.42E-07,2.31E-07,2.21E-07
3112.5,2.79E-07,5.63E-07,2.54E-07,2.42E-07,2.31E-07,2.21E-07
3120,2.79E-07,5.56E-07,2.54E-07,2.42E-07,2.31E-07,2.21E-07
3127.5,2.78E-07,5.50E-07,2.53E-07,2.42E-07,2.31E-07,2.21E-07
3135,2.78E-07,5.43E-07,2.53E-07,2.42E-07,2.31E-07,2.21E-07
3142.5,2.77E-07,5.36E-07,2.52E-07,2.41E-07,2.30E-07,2.20E-07
3150,2.76E-07,5.31E-07,2.52E-07,2.40E-07,2.30E-07,2.20E-07
3157.5,2.75E-07,5.30E-07,2.51E-07,2.40E-07,2.29E-07,2.19E-07
3165,2.74E-07,5.27E-07,2.50E-07,2.39E-07,2.28E-07,2.19E-07
3172.5,2.72E-07,5.25E-07,2.49E-07,2.38E-07,2.27E-07,2.18E-07
3180,2.70E-07,5.24E-07,2.47E-07,2.36E-07,2.26E-07,2.16E-07
3187.5,2.69E-07,5.23E-07,2.46E-07,2.35E-07,2.25E-07,2.15E-07
3195,2.67E-07,5.23E-07,2.44E-07,2.34E-07,2.24E-07,2.14E-07
3202.5,2.65E-07,5.23E-07,2.43E-07,2.32E-07,2.22E-07,2.13E-07
3210,2.64E-07,5.26E-07,2.41E-07,2.31E-07,2.21E-07,2.12E-07
3217.5,2.62E-07,5.28E-07,2.40E-07,2.30E-07,2.20E-07,2.11E-07
3225,2.61E-07,5.27E-07,2.39E-07,2.29E-07,2.20E-07,2.10E-07
3232.5,2.61E-07,5.26E-07,2.39E-07,2.29E-07,2.19E-07,2.10E-07
3240,2.60E-07,5.28E-07,2.38E-07,2.28E-07,2.19E-07,2.10E-07
3247.5,2.60E-07,5.30E-07,2.38E-07,2.28E-07,2.19E-07,2.10E-07
3255,2.60E-07,5.30E-07,2.38E-07,2.29E-07,2.19E-07,2.10E-07
3262.5,2.60E-07,5.32E-07,2.39E-07,2.29E-07,2.20E-07,2.11E-07
3270,2.60E-07,5.35E-07,2.40E-07,2.30E-07,2.21E-07,2.12E-07
3277.5,2.61E-07,5.39E-07,2.41E-07,2.31E-07,2.22E-07,2.13E-07
3285,2.62E-07,5.40E-07,2.41E-07,2.32E-07,2.23E-07,2.14E-07
3292.5,2.62E-07,5.41E-07,2.42E-07,2.33E-07,2.24E-07,2.15E-07
3300,2.62E-07,5.45E-07,2.42E-07,2.33E-07,2.24E-07,2.16E-07
3307.5,2.62E-07,5.49E-07,2.43E-07,2.34E-07,2.25E-07,2.16E-07
3315,2.62E-07,5.52E-07,2.43E-07,2.34E-07,2.25E-07,2.17E-07
3322.5,2.63E-07,5.53E-07,2.43E-07,2.34E-07,2.26E-07,2.18E-07
3330,2.63E-07,5.56E-07,2.44E-07,2.35E-07,2.26E-07,2.18E-07
3337.5,2.63E-07,5.58E-07,2.44E-07,2.35E-07,2.27E-07,2.19E-07
3345,2.63E-07,5.61E-07,2.44E-07,2.35E-07,2.27E-07,2.19E-07
3352.5,2.62E-07,5.63E-07,2.44E-07,2.35E-07,2.27E-07,2.19E-07
3360,2.62E-07,5.65E-07,2.44E-07,2.35E-07,2.27E-07,2.19E-07
3367.5,2.62E-07,5.68E-07,2.44E-07,2.35E-07,2.27E-07,2.19E-07
3375,2.62E-07,5.68E-07,2.44E-07,2.35E-07,2.27E-07,2.20E-07
3382.5,2.62E-07,5.69E-07,2.44E-07,2.36E-07,2.28E-07,2.20E-07
3390,2.62E-07,5.71E-07,2.45E-07,2.37E-07,2.29E-07,2.21E-07
3397.5,2.63E-07,5.74E-07,2.46E-07,2.37E-07,2.30E-07,2.22E-07
3405,2.64E-07,5.77E-07,2.47E-07,2.39E-07,2.31E-07,2.23E-07
3412.5,2.65E-07,5.80E-07,2.48E-07,2.40E-07,2.32E-07,2.25E-07
3420,2.66E-07,5.82E-07,2.49E-07,2.41E-07,2.34E-07,2.27E-07
3427.5,2.67E-07,5.85E-07,2.51E-07,2.43E-07,2.36E-07,2.29E-07
3435,2.69E-07,5.91E-07,2.53E-07,2.45E-07,2.38E-07,2.31E-07
3442.5,2.71E-07,5.96E-07,2.55E-07,2.47E-07,2.40E-07,2.33E-07
3450,2.72E-07,6.05E-07,2.56E-07,2.49E-07,2.42E-07,2.35E-07
3457.5,2.74E-07,6.13E-07,2.58E-07,2.51E-07,2.44E-07,2.37E-07
3465,2.75E-07,6.21E-07,2.60E-07,2.52E-07,2.45E-07,2.39E-07
3472.5,2.76E-07,6.29E-07,2.61E-07,2.54E-07,2.47E-07,2.40E-07
3480,2.77E-07,6.39E-07,2.62E-07,2.55E-07,2.48E-07,2.42E-07
3487.5,2.78E-07,6.49E-07,2.63E-07,2.56E-07,2.49E-07,2.43E-07
3495,2.78E-07,6.59E-07,2.64E-07,2.57E-07,2.50E-07,2.44E-07
3502.5,2.78E-07,6.68E-07,2.64E-07,2.57E-07,2.51E-07,2.44E-07
3510,2.79E-07,6.77E-07,2.65E-07,2.58E-07,2.51E-07,2.45E-07
3517.5,2.79E-07,6.89E-07,2.65E-07,2.58E-07,2.52E-07,2.46E-07
3525,2.79E-07,7.00E-07,2.65E-07,2.58E-07,2.52E-07,2.46E-07
3532.5,2.78E-07,7.11E-07,2.65E-07,2.59E-07,2.52E-07,2.46E-07
3540,2.78E-07,7.21E-07,2.65E-07,2.59E-07,2.52E-07,2.46E-07
3547.5,2.77E-07,7.27E-07,2.64E-07,2.58E-07,2.52E-07,2.46E-07
3555,2.76E-07,7.29E-07,2.64E-07,2.57E-07,2.52E-07,2.46E-07
3562.5,2.76E-07,7.33E-07,2.63E-07,2.57E-07,2.51E-07,2.46E-07
3570,2.75E-07,7.34E-07,2.63E-07,2.57E-07,2.51E-07,2.46E-07
3577.5,2.74E-07,7.36E-07,2.62E-07,2.56E-07,2.51E-07,2.45E-07
3585,2.73E-07,7.37E-07,2.62E-07,2.56E-07,2.50E-07,2.45E-07
3592.5,2.73E-07,7.36E-07,2.61E-07,2.55E-07,2.50E-07,2.45E-07
3600,2.72E-07,7.32E-07,2.60E-07,2.55E-07,2.49E-07,2.44E-07
3607.5,2.71E-07,7.28E-07,2.59E-07,2.54E-07,2.49E-07,2.44E-07
3615,2.70E-07,7.23E-07,2.59E-07,2.54E-07,2.48E-07,2.44E-07
3622.5,2.69E-07,7.21E-07,2.58E-07,2.53E-07,2.48E-07,2.43E-07
3630,2.68E-07,7.19E-07,2.57E-07,2.52E-07,2.47E-07,2.42E-07
3637.5,2.66E-07,7.15E-07,2.56E-07,2.51E-07,2.46E-07,2.41E-07
3645,2.64E-07,7.12E-07,2.54E-07,2.49E-07,2.44E-07,2.40E-07
3652.5,2.61E-07,7.08E-07,2.51E-07,2.47E-07,2.42E-07,2.37E-07
3660,2.58E-07,7.01E-07,2.48E-07,2.44E-07,2.39E-07,2.35E-07
3667.5,2.55E-07,6.95E-07,2.45E-07,2.41E-07,2.36E-07,2.32E-07
3675,2.51E-07,6.87E-07,2.41E-07,2.37E-07,2.33E-07,2.29E-07
3682.5,2.47E-07,6.80E-07,2.38E-07,2.33E-07,2.29E-07,2.25E-07
3690,2.42E-07,6.73E-07,2.34E-07,2.30E-07,2.26E-07,2.22E-07
3697.5,2.38E-07,6.64E-07,2.30E-07,2.26E-07,2.22E-07,2.18E-07
3705,2.35E-07,6.55E-07,2.26E-07,2.22E-07,2.18E-07,2.15E-07
3712.5,2.31E-07,6.47E-07,2.22E-07,2.19E-07,2.15E-07,2.11E-07
3720,2.27E-07,6.38E-07,2.19E-07,2.15E-07,2.11E-07,2.08E-07
3727.5,2.23E-07,6.28E-07,2.15E-07,2.12E-07,2.08E-07,2.05E-07
3735,2.20E-07,6.20E-07,2.12E-07,2.08E-07,2.05E-07,2.01E-07
3742.5,2.16E-07,6.11E-07,2.09E-07,2.06E-07,2.02E-07,1.99E-07
3750,2.14E-07,6.05E-07,2.06E-07,2.03E-07,2.00E-07,1.96E-07
3757.5,2.11E-07,5.96E-07,2.04E-07,2.00E-07,1.97E-07,1.94E-07
3765,2.08E-07,5.86E-07,2.01E-07,1.98E-07,1.94E-07,1.91E-07
3772.5,2.05E-07,5.79E-07,1.98E-07,1.95E-07,1.92E-07,1.89E-07
3780,2.02E-07,5.71E-07,1.95E-07,1.92E-07,1.89E-07,1.86E-07
3787.5,1.99E-07,5.64E-07,1.93E-07,1.90E-07,1.87E-07,1.84E-07
3795,1.96E-07,5.58E-07,1.90E-07,1.87E-07,1.84E-07,1.81E-07
3802.5,1.93E-07,5.54E-07,1.87E-07,1.84E-07,1.82E-07,1.79E-07
3810,1.91E-07,5.50E-07,1.85E-07,1.82E-07,1.79E-07,1.77E-07
3817.5,1.88E-07,5.45E-07,1.82E-07,1.80E-07,1.77E-07,1.74E-07
3825,1.85E-07,5.40E-07,1.79E-07,1.77E-07,1.74E-07,1.72E-07
3832.5,1.82E-07,5.33E-07,1.77E-07,1.74E-07,1.72E-07,1.69E-07
3840,1.79E-07,5.28E-07,1.74E-07,1.71E-07,1.69E-07,1.66E-07
3847.5,1.76E-07,5.21E-07,1.71E-07,1.69E-07,1.66E-07,1.64E-07
3855,1.73E-07,5.12E-07,1.68E-07,1.66E-07,1.64E-07,1.61E-07
3862.5,1.71E-07,5.02E-07,1.66E-07,1.64E-07,1.61E-07,1.59E-07
3870,1.68E-07,4.93E-07,1.64E-07,1.61E-07,1.59E-07,1.57E-07
3877.5,1.65E-07,4.82E-07,1.61E-07,1.59E-07,1.57E-07,1.54E-07
3885,1.62E-07,4.70E-07,1.58E-07,1.56E-07,1.54E-07,1.52E-07
3892.5,1.59E-07,4.60E-07,1.55E-07,1.53E-07,1.51E-07,1.49E-07
3900,1.56E-07,4.50E-07,1.52E-07,1.50E-07,1.48E-07,1.46E-07
3907.5,1.53E-07,4.41E-07,1.49E-07,1.47E-07,1.45E-07,1.43E-07
3915,1.50E-07,4.30E-07,1.46E-07,1.44E-07,1.42E-07,1.40E-07
3922.5,1.46E-07,4.19E-07,1.43E-07,1.41E-07,1.39E-07,1.37E-07
3930,1.43E-07,4.07E-07,1.40E-07,1.38E-07,1.36E-07,1.34E-07
3937.5,1.40E-07,3.96E-07,1.36E-07,1.35E-07,1.33E-07,1.31E-07
3945,1.37E-07,3.84E-07,1.33E-07,1.32E-07,1.30E-07,1.28E-07
3952.5,1.33E-07,3.72E-07,1.30E-07,1.28E-07,1.27E-07,1.25E-07
3960,1.30E-07,3.58E-07,1.27E-07,1.25E-07,1.24E-07,1.22E-07
3967.5,1.27E-07,3.45E-07,1.24E-07,1.22E-07,1.21E-07,1.19E-07
3975,1.24E-07,3.31E-07,1.21E-07,1.19E-07,1.18E-07,1.16E-07
3982.5,1.21E-07,3.17E-07,1.18E-07,1.17E-07,1.15E-07,1.14E-07
3990,1.18E-07,3.04E-07,1.15E-07,1.13E-07,1.12E-07,1.11E-07
3997.5,1.14E-07,2.94E-07,1.12E-07,1.10E-07,1.09E-07,1.08E-07
4005,1.11E-07,2.86E-07,1.08E-07,1.07E-07,1.06E-07,1.04E-07
4012.5,1.07E-07,2.78E-07,1.05E-07,1.04E-07,1.02E-07,1.01E-07
4020,1.04E-07,2.69E-07,1.02E-07,1.01E-07,9.94E-08,9.82E-08
4027.5,1.01E-07,2.61E-07,9.88E-08,9.77E-08,9.65E-08,9.54E-08
4035,9.85E-08,2.54E-07,9.62E-08,9.51E-08,9.40E-08,9.29E-08
4042.5,9.61E-08,2.46E-07,9.39E-08,9.28E-08,9.17E-08,9.07E-08
4050,9.39E-08,2.38E-07,9.17E-08,9.07E-08,8.96E-08,8.86E-08
4057.5,9.17E-08,2.32E-07,8.96E-08,8.86E-08,8.76E-08,8.66E-08
4065,8.95E-08,2.26E-07,8.75E-08,8.65E-08,8.55E-08,8.46E-08
4072.5,8.73E-08,2.20E-07,8.54E-08,8.45E-08,8.35E-08,8.26E-08
4080,8.53E-08,2.14E-07,8.34E-08,8.25E-08,8.16E-08,8.07E-08
4087.5,8.32E-08,2.07E-07,8.14E-08,8.05E-08,7.96E-08,7.88E-08
4095,8.10E-08,2.02E-07,7.93E-08,7.84E-08,7.76E-08,7.67E-08
4102.5,7.89E-08,1.98E-07,7.72E-08,7.64E-08,7.55E-08,7.47E-08
4110,7.67E-08,1.94E-07,7.51E-08,7.43E-08,7.35E-08,7.27E-08
4117.5,7.44E-08,1.90E-07,7.29E-08,7.21E-08,7.13E-08,7.05E-08
4125,7.20E-08,1.86E-07,7.05E-08,6.97E-08,6.90E-08,6.83E-08
4132.5,6.96E-08,1.83E-07,6.81E-08,6.74E-08,6.67E-08,6.60E-08
4140,6.74E-08,1.81E-07,6.60E-08,6.53E-08,6.46E-08,6.39E-08
4147.5,6.55E-08,1.77E-07,6.42E-08,6.35E-08,6.28E-08,6.22E-08
4155,6.38E-08,1.73E-07,6.24E-08,6.18E-08,6.11E-08,6.05E-08
4162.5,6.21E-08,1.70E-07,6.08E-08,6.02E-08,5.96E-08,5.90E-08
4170,6.07E-08,1.67E-07,5.95E-08,5.89E-08,5.83E-08,5.77E-08
4177.5,5.96E-08,1.64E-07,5.84E-08,5.78E-08,5.73E-08,5.67E-08
4185,5.87E-08,1.61E-07,5.75E-08,5.69E-08,5.64E-08,5.58E-08
4192.5,5.78E-08,1.59E-07,5.67E-08,5.61E-08,5.56E-08,5.50E-08
4200,5.71E-08,1.56E-07,5.60E-08,5.55E-08,5.49E-08,5.44E-08
4207.5,5.63E-08,1.53E-07,5.53E-08,5.48E-08,5.43E-08,5.38E-08
4215,5.58E-08,1.49E-07,5.48E-08,5.43E-08,5.38E-08,5.33E-08
4222.5,5.54E-08,1.48E-07,5.44E-08,5.39E-08,5.34E-08,5.30E-08
4230,5.50E-08,1.47E-07,5.41E-08,5.37E-08,5.32E-08,5.27E-08
4237.5,5.48E-08,1.45E-07,5.39E-08,5.34E-08,5.30E-08,5.26E-08
4245,5.45E-08,1.43E-07,5.36E-08,5.32E-08,5.28E-08,5.24E-08
4252.5,5.40E-08,1.42E-07,5.32E-08,5.28E-08,5.24E-08,5.20E-08
4260,5.35E-08,1.42E-07,5.27E-08,5.23E-08,5.19E-08,5.15E-08
4267.5,5.28E-08,1.42E-07,5.21E-08,5.17E-08,5.14E-08,5.10E-08
4275,5.22E-08,1.42E-07,5.15E-08,5.12E-08,5.08E-08,5.05E-08
4282.5,5.16E-08,1.43E-07,5.09E-08,5.06E-08,5.02E-08,4.99E-08
4290,5.07E-08,1.43E-07,5.01E-08,4.98E-08,4.95E-08,4.91E-08
4297.5,4.96E-08,1.40E-07,4.90E-08,4.87E-08,4.84E-08,4.81E-08
4305,4.84E-08,1.37E-07,4.78E-08,4.75E-08,4.72E-08,4.69E-08
4312.5,4.70E-08,1.36E-07,4.64E-08,4.62E-08,4.59E-08,4.56E-08
4320,4.56E-08,1.35E-07,4.51E-08,4.48E-08,4.46E-08,4.43E-08
4327.5,4.41E-08,1.34E-07,4.36E-08,4.34E-08,4.32E-08,4.29E-08
4335,4.25E-08,1.32E-07,4.21E-08,4.19E-08,4.17E-08,4.14E-08
4342.5,4.09E-08,1.29E-07,4.05E-08,4.03E-08,4.01E-08,3.98E-08
4350,3.92E-08,1.27E-07,3.88E-08,3.86E-08,3.84E-08,3.82E-08
4357.5,3.75E-08,1.26E-07,3.71E-08,3.69E-08,3.67E-08,3.65E-08
4365,3.58E-08,1.24E-07,3.54E-08,3.53E-08,3.51E-08,3.49E-08
4372.5,3.43E-08,1.23E-07,3.40E-08,3.39E-08,3.37E-08,3.35E-08
4380,3.30E-08,1.22E-07,3.27E-08,3.25E-08,3.24E-08,3.22E-08
4387.5,3.18E-08,1.21E-07,3.15E-08,3.13E-08,3.12E-08,3.11E-08
4395,3.09E-08,1.20E-07,3.06E-08,3.05E-08,3.04E-08,3.02E-08
4402.5,3.03E-08,1.19E-07,3.01E-08,2.99E-08,2.98E-08,2.97E-08
4410,3.00E-08,1.18E-07,2.98E-08,2.97E-08,2.95E-08,2.94E-08
4417.5,2.98E-08,1.16E-07,2.96E-08,2.95E-08,2.94E-08,2.93E-08
4425,2.95E-08,1.14E-07,2.93E-08,2.93E-08,2.92E-08,2.91E-08
4432.5,2.93E-08,1.12E-07,2.92E-08,2.91E-08,2.90E-08,2.90E-08
4440,2.94E-08,1.11E-07,2.92E-08,2.92E-08,2.91E-08,2.90E-08
4447.5,2.95E-08,1.11E-07,2.94E-08,2.93E-08,2.92E-08,2.92E-08
4455,2.98E-08,1.13E-07,2.97E-08,2.97E-08,2.96E-08,2.96E-08
4462.5,3.01E-08,1.15E-07,3.00E-08,3.00E-08,2.99E-08,2.99E-08
4470,2.98E-08,1.19E-07,2.97E-08,2.97E-08,2.97E-08,2.97E-08
4477.5,2.93E-08,1.22E-07,2.93E-08,2.92E-08,2.92E-08,2.92E-08
4485,2.90E-08,1.26E-07,2.89E-08,2.89E-08,2.89E-08,2.89E-08
4492.5,2.90E-08,1.31E-07,2.90E-08,2.90E-08,2.90E-08,2.90E-08
4500,2.95E-08,1.37E-07,2.95E-08,2.95E-08,2.95E-08,2.95E-08
4507.5,3.00E-08,1.44E-07,3.01E-08,3.01E-08,3.01E-08,3.01E-08
4515,3.03E-08,1.53E-07,3.03E-08,3.03E-08,3.04E-08,3.04E-08
4522.5,3.02E-08,1.63E-07,3.03E-08,3.03E-08,3.03E-08,3.04E-08
4530,2.99E-08,1.71E-07,3.00E-08,3.00E-08,3.01E-08,3.01E-08
4537.5,2.98E-08,1.78E-07,2.99E-08,2.99E-08,3.00E-08,3.01E-08
4545,3.01E-08,1.83E-07,3.02E-08,3.03E-08,3.04E-08,3.04E-08
4552.5,3.04E-08,1.89E-07,3.05E-08,3.06E-08,3.07E-08,3.08E-08
4560,3.05E-08,1.95E-07,3.07E-08,3.07E-08,3.08E-08,3.09E-08
4567.5,3.02E-08,2.01E-07,3.04E-08,3.05E-08,3.06E-08,3.06E-08
4575,2.95E-08,2.06E-07,2.97E-08,2.98E-08,2.99E-08,3.00E-08
4582.5,2.91E-08,2.11E-07,2.93E-08,2.94E-08,2.95E-08,2.96E-08
4590,2.91E-08,2.13E-07,2.93E-08,2.94E-08,2.95E-08,2.96E-08
4597.5,2.92E-08,2.14E-07,2.95E-08,2.96E-08,2.97E-08,2.98E-08
